@relation final_bitcoin

@attribute id numeric
@attribute CoinDate {2022/12/03,2022/12/02,2022/12/01,2022/11/30,2022/11/29,2022/11/28,2022/11/27,2022/11/26,2022/11/25,2022/11/24,2022/11/23,2022/11/22,2022/11/21,2022/11/20,2022/11/19,2022/11/18,2022/11/17,2022/11/16,2022/11/15,2022/11/14,2022/11/13,2022/11/12,2022/11/11,2022/11/10,2022/11/09,2022/11/08,2022/11/07,2022/11/06,2022/11/05,2022/11/04,2022/11/03,2022/11/02,2022/11/01,2022/10/31,2022/10/30,2022/10/29,2022/10/28,2022/10/27,2022/10/26,2022/10/25,2022/10/24,2022/10/23,2022/10/22,2022/10/21,2022/10/20,2022/10/19,2022/10/18,2022/10/17,2022/10/16,2022/10/15,2022/10/14,2022/10/13,2022/10/12,2022/10/11,2022/10/10,2022/10/09,2022/10/08,2022/10/07,2022/10/06,2022/10/05,2022/10/04,2022/10/03,2022/10/02,2022/10/01,2022/09/30,2022/09/29,2022/09/28,2022/09/27,2022/09/26,2022/09/25,2022/09/24,2022/09/23,2022/09/22,2022/09/21,2022/09/20,2022/09/19,2022/09/18,2022/09/17,2022/09/16,2022/09/15,2022/09/14,2022/09/13,2022/09/12,2022/09/11,2022/09/10,2022/09/09,2022/09/08,2022/09/07,2022/09/06,2022/09/05,2022/09/04,2022/09/03,2022/09/02,2022/09/01,2022/08/31,2022/08/30,2022/08/29,2022/08/28,2022/08/27,2022/08/26,2022/08/25,2022/08/24,2022/08/23,2022/08/22,2022/08/21,2022/08/20,2022/08/19,2022/08/18,2022/08/17,2022/08/16,2022/08/15,2022/08/14,2022/08/13,2022/08/12,2022/08/11,2022/08/10,2022/08/09,2022/08/08,2022/08/07,2022/08/06,2022/08/05,2022/08/04,2022/08/03,2022/08/02,2022/08/01,2022/07/31,2022/07/30,2022/07/29,2022/07/28,2022/07/27,2022/07/26,2022/07/25,2022/07/24,2022/07/23,2022/07/22,2022/07/21,2022/07/20,2022/07/19,2022/07/18,2022/07/17,2022/07/16,2022/07/15,2022/07/14,2022/07/13,2022/07/12,2022/07/11,2022/07/10,2022/07/09,2022/07/08,2022/07/07,2022/07/06,2022/07/05,2022/07/04,2022/07/03,2022/07/02,2022/07/01,2022/06/30,2022/06/29,2022/06/28,2022/06/27,2022/06/26,2022/06/25,2022/06/24,2022/06/23,2022/06/22,2022/06/21,2022/06/20,2022/06/19,2022/06/18,2022/06/17,2022/06/16,2022/06/15,2022/06/14,2022/06/13,2022/06/12,2022/06/11,2022/06/10,2022/06/09,2022/06/08,2022/06/07,2022/06/06,2022/06/05,2022/06/04,2022/06/03,2022/06/02,2022/06/01,2022/05/31,2022/05/30,2022/05/29,2022/05/28,2022/05/27,2022/05/26,2022/05/25,2022/05/24,2022/05/23,2022/05/22,2022/05/21,2022/05/20,2022/05/19,2022/05/18,2022/05/17,2022/05/16,2022/05/15,2022/05/14,2022/05/13,2022/05/12,2022/05/11,2022/05/10,2022/05/09,2022/05/08,2022/05/07,2022/05/06,2022/05/05,2022/05/04,2022/05/03,2022/05/02,2022/05/01,2022/04/30,2022/04/29,2022/04/28,2022/04/27,2022/04/26,2022/04/25,2022/04/24,2022/04/23,2022/04/22,2022/04/21,2022/04/20,2022/04/19,2022/04/18,2022/04/17,2022/04/16,2022/04/15,2022/04/14,2022/04/13,2022/04/12,2022/04/11,2022/04/10,2022/04/09,2022/04/08,2022/04/07,2022/04/06,2022/04/05,2022/04/04,2022/04/03,2022/04/02,2022/04/01,2022/03/31,2022/03/30,2022/03/29,2022/03/28,2022/03/27,2022/03/26,2022/03/25,2022/03/24,2022/03/23,2022/03/22,2022/03/21,2022/03/20,2022/03/19,2022/03/18,2022/03/17,2022/03/16,2022/03/15,2022/03/14,2022/03/13,2022/03/12,2022/03/11,2022/03/10,2022/03/09,2022/03/08,2022/03/07,2022/03/06,2022/03/05,2022/03/04,2022/03/03,2022/03/02,2022/03/01,2022/02/28,2022/02/27,2022/02/26,2022/02/25,2022/02/24,2022/02/23,2022/02/22,2022/02/21,2022/02/20,2022/02/19,2022/02/18,2022/02/17,2022/02/16,2022/02/15,2022/02/14,2022/02/13,2022/02/12,2022/02/11,2022/02/10,2022/02/09,2022/02/08,2022/02/07,2022/02/06,2022/02/05,2022/02/04,2022/02/03,2022/02/02,2022/02/01,2022/01/31,2022/01/30,2022/01/29,2022/01/28,2022/01/27,2022/01/26,2022/01/25,2022/01/24,2022/01/23,2022/01/22,2022/01/21,2022/01/20,2022/01/19,2022/01/18,2022/01/17,2022/01/16,2022/01/15,2022/01/14,2022/01/13,2022/01/12,2022/01/11,2022/01/10,2022/01/09,2022/01/08,2022/01/07,2022/01/06,2022/01/05,2022/01/04,2022/01/03,2022/01/02,2022/01/01,2021/12/31,2021/12/30,2021/12/29,2021/12/28,2021/12/27,2021/12/26,2021/12/25,2021/12/24,2021/12/23,2021/12/22,2021/12/21,2021/12/20,2021/12/19,2021/12/18,2021/12/17,2021/12/16,2021/12/15,2021/12/14,2021/12/13,2021/12/12,2021/12/11,2021/12/10,2021/12/09,2021/12/08,2021/12/07,2021/12/06,2021/12/05,2021/12/04,2021/12/03,2021/12/02,2021/12/01,2021/11/30,2021/11/29,2021/11/28,2021/11/27,2021/11/26,2021/11/25,2021/11/24,2021/11/23,2021/11/22,2021/11/21,2021/11/20,2021/11/19,2021/11/18,2021/11/17,2021/11/16,2021/11/15,2021/11/14,2021/11/13,2021/11/12,2021/11/11,2021/11/10,2021/11/09,2021/11/08,2021/11/07,2021/11/06,2021/11/05,2021/11/04,2021/11/03,2021/11/02,2021/11/01,2021/10/31,2021/10/30,2021/10/29,2021/10/28,2021/10/27,2021/10/26,2021/10/25,2021/10/24,2021/10/23,2021/10/22,2021/10/21,2021/10/20,2021/10/19,2021/10/18,2021/10/17,2021/10/16,2021/10/15,2021/10/14,2021/10/13,2021/10/12,2021/10/11,2021/10/10,2021/10/09,2021/10/08,2021/10/07,2021/10/06,2021/10/05,2021/10/04,2021/10/03,2021/10/02,2021/10/01,2021/09/30,2021/09/29,2021/09/28,2021/09/27,2021/09/26,2021/09/25,2021/09/24,2021/09/23,2021/09/22,2021/09/21,2021/09/20,2021/09/19,2021/09/18,2021/09/17,2021/09/16,2021/09/15,2021/09/14,2021/09/13,2021/09/12,2021/09/11,2021/09/10,2021/09/09,2021/09/08,2021/09/07,2021/09/06,2021/09/05,2021/09/04,2021/09/03,2021/09/02,2021/09/01,2021/08/31,2021/08/30,2021/08/29,2021/08/28,2021/08/27,2021/08/26,2021/08/25,2021/08/24,2021/08/23,2021/08/22,2021/08/21,2021/08/20,2021/08/19,2021/08/18,2021/08/17,2021/08/16,2021/08/15,2021/08/14,2021/08/13,2021/08/12,2021/08/11,2021/08/10,2021/08/09,2021/08/08,2021/08/07,2021/08/06,2021/08/05,2021/08/04,2021/08/03,2021/08/02,2021/08/01,2021/07/31,2021/07/30,2021/07/29,2021/07/28,2021/07/27,2021/07/26,2021/07/25,2021/07/24,2021/07/23,2021/07/22,2021/07/21,2021/07/20,2021/07/19,2021/07/18,2021/07/17,2021/07/16,2021/07/15,2021/07/14,2021/07/13,2021/07/12,2021/07/11,2021/07/10,2021/07/09,2021/07/08,2021/07/07,2021/07/06,2021/07/05,2021/07/04,2021/07/03,2021/07/02,2021/07/01,2021/06/30,2021/06/29,2021/06/28,2021/06/27,2021/06/26,2021/06/25,2021/06/24,2021/06/23,2021/06/22,2021/06/21,2021/06/20,2021/06/19,2021/06/18,2021/06/17,2021/06/16,2021/06/15,2021/06/14,2021/06/13,2021/06/12,2021/06/11,2021/06/10,2021/06/09,2021/06/08,2021/06/07,2021/06/06,2021/06/05,2021/06/04,2021/06/03,2021/06/02,2021/06/01,2021/05/31,2021/05/30,2021/05/29,2021/05/28,2021/05/27,2021/05/26,2021/05/25,2021/05/24,2021/05/23,2021/05/22,2021/05/21,2021/05/20,2021/05/19,2021/05/18,2021/05/17,2021/05/16,2021/05/15,2021/05/14,2021/05/13,2021/05/12,2021/05/11,2021/05/10,2021/05/09,2021/05/08,2021/05/07,2021/05/06,2021/05/05,2021/05/04,2021/05/03,2021/05/02,2021/05/01,2021/04/30,2021/04/29,2021/04/28,2021/04/27,2021/04/26,2021/04/25,2021/04/24,2021/04/23,2021/04/22,2021/04/21,2021/04/20,2021/04/19,2021/04/18,2021/04/17,2021/04/16,2021/04/15,2021/04/14,2021/04/13,2021/04/12,2021/04/11,2021/04/10,2021/04/09,2021/04/08,2021/04/07,2021/04/06,2021/04/05,2021/04/04,2021/04/03,2021/04/02,2021/04/01,2021/03/31,2021/03/30,2021/03/29,2021/03/28,2021/03/27,2021/03/26,2021/03/25,2021/03/24,2021/03/23,2021/03/22,2021/03/21,2021/03/20,2021/03/19,2021/03/18,2021/03/17,2021/03/16,2021/03/15,2021/03/14,2021/03/13,2021/03/12,2021/03/11,2021/03/10,2021/03/09,2021/03/08,2021/03/07,2021/03/06,2021/03/05,2021/03/04,2021/03/03,2021/03/02,2021/03/01,2021/02/28,2021/02/27,2021/02/26,2021/02/25,2021/02/24,2021/02/23,2021/02/22,2021/02/21,2021/02/20,2021/02/19,2021/02/18,2021/02/17,2021/02/16,2021/02/15,2021/02/14,2021/02/13,2021/02/12,2021/02/11,2021/02/10,2021/02/09,2021/02/08,2021/02/07,2021/02/06,2021/02/05,2021/02/04,2021/02/03,2021/02/02,2021/02/01,2021/01/31,2021/01/30,2021/01/29,2021/01/28,2021/01/27,2021/01/26,2021/01/25,2021/01/24,2021/01/23,2021/01/22,2021/01/21,2021/01/20,2021/01/19,2021/01/18,2021/01/17,2021/01/16,2021/01/15,2021/01/14,2021/01/13,2021/01/12,2021/01/11,2021/01/10,2021/01/09,2021/01/08,2021/01/07,2021/01/06,2021/01/05,2021/01/04,2021/01/03,2021/01/02,2021/01/01,2020/12/31,2020/12/30,2020/12/29,2020/12/28,2020/12/27,2020/12/26,2020/12/25,2020/12/24,2020/12/23,2020/12/22,2020/12/21,2020/12/20,2020/12/19,2020/12/18,2020/12/17,2020/12/16,2020/12/15,2020/12/14,2020/12/13,2020/12/12,2020/12/11,2020/12/10,2020/12/09,2020/12/08,2020/12/07,2020/12/06,2020/12/05,2020/12/04,2020/12/03,2020/12/02,2020/12/01,2020/11/30,2020/11/29,2020/11/28,2020/11/27,2020/11/26,2020/11/25,2020/11/24,2020/11/23,2020/11/22,2020/11/21,2020/11/20,2020/11/19,2020/11/18,2020/11/17,2020/11/16,2020/11/15,2020/11/14,2020/11/13,2020/11/12,2020/11/11,2020/11/10,2020/11/09,2020/11/08,2020/11/07,2020/11/06,2020/11/05,2020/11/04,2020/11/03,2020/11/02,2020/11/01,2020/10/31,2020/10/30,2020/10/29,2020/10/28,2020/10/27,2020/10/26,2020/10/25,2020/10/24,2020/10/23,2020/10/22,2020/10/21,2020/10/20,2020/10/19,2020/10/18,2020/10/17,2020/10/16,2020/10/15,2020/10/14,2020/10/13,2020/10/12,2020/10/11,2020/10/10,2020/10/09,2020/10/08,2020/10/07,2020/10/06,2020/10/05,2020/10/04,2020/10/03,2020/10/02,2020/10/01,2020/09/30,2020/09/29,2020/09/28,2020/09/27,2020/09/26,2020/09/25,2020/09/24,2020/09/23,2020/09/22,2020/09/21,2020/09/20,2020/09/19,2020/09/18,2020/09/17,2020/09/16,2020/09/15,2020/09/14,2020/09/13,2020/09/12,2020/09/11,2020/09/10,2020/09/09,2020/09/08,2020/09/07,2020/09/06,2020/09/05,2020/09/04,2020/09/03,2020/09/02,2020/09/01,2020/08/31,2020/08/30,2020/08/29,2020/08/28,2020/08/27,2020/08/26,2020/08/25,2020/08/24,2020/08/23,2020/08/22,2020/08/21,2020/08/20,2020/08/19,2020/08/18,2020/08/17,2020/08/16,2020/08/15,2020/08/14,2020/08/13,2020/08/12,2020/08/11,2020/08/10,2020/08/09,2020/08/08,2020/08/07,2020/08/06,2020/08/05,2020/08/04,2020/08/03,2020/08/02,2020/08/01,2020/07/31,2020/07/30,2020/07/29,2020/07/28,2020/07/27,2020/07/26,2020/07/25,2020/07/24,2020/07/23,2020/07/22,2020/07/21,2020/07/20,2020/07/19,2020/07/18,2020/07/17,2020/07/16,2020/07/15,2020/07/14,2020/07/13,2020/07/12,2020/07/11,2020/07/10,2020/07/09,2020/07/08,2020/07/07,2020/07/06,2020/07/05,2020/07/04,2020/07/03,2020/07/02,2020/07/01,2020/06/30,2020/06/29,2020/06/28,2020/06/27,2020/06/26,2020/06/25,2020/06/24,2020/06/23,2020/06/22,2020/06/21,2020/06/20,2020/06/19,2020/06/18,2020/06/17,2020/06/16,2020/06/15,2020/06/14,2020/06/13,2020/06/12,2020/06/11,2020/06/10,2020/06/09,2020/06/08,2020/06/07,2020/06/06,2020/06/05,2020/06/04,2020/06/03,2020/06/02,2020/06/01,2020/05/31,2020/05/30,2020/05/29,2020/05/28,2020/05/27,2020/05/26,2020/05/25,2020/05/24,2020/05/23,2020/05/22,2020/05/21,2020/05/20,2020/05/19,2020/05/18,2020/05/17,2020/05/16,2020/05/15,2020/05/14,2020/05/13,2020/05/12,2020/05/11,2020/05/10,2020/05/09,2020/05/08,2020/05/07,2020/05/06,2020/05/05,2020/05/04}
@attribute CoinOpen numeric
@attribute CoinHigh numeric
@attribute CoinLow numeric
@attribute CoinClose numeric
@attribute CoinVolume numeric
@attribute CoinCap numeric

@data
172,2022/06/14,22487.99,23018.95,20950.82,22206.79,50913575242,423429131864
173,2022/06/13,26737.58,26795.59,22141.26,22487.39,68204556440,428759852105
174,2022/06/12,28373.51,28502.69,26762.65,26762.65,34163220274,510252464821
175,2022/06/11,29084.67,29401.92,28236.21,28360.81,27246574439,540698499860
176,2022/06/10,30110.33,30245.81,28978.15,29083.8,29867476527,554455834486
177,2022/06/09,30215.28,30609.31,30020.26,30112,21692004719,574029141739
178,2022/06/08,31151.48,31253.69,29944.4,30214.36,30242059107,575953219488
179,2022/06/07,31371.74,31489.68,29311.68,31155.48,40770974039,593857882017
180,2022/06/06,29910.28,31693.29,29894.19,31370.67,31947336829,597927548347
181,2022/06/05,29835.12,30117.74,29574.45,29906.66,17264085441,569996838237
182,2022/06/04,29706.14,29930.56,29500.01,29832.91,16588370958,568564420350
183,2022/06/03,30467.81,30633.03,29375.69,29704.39,26175547452,566088081691
184,2022/06/02,29794.89,30604.73,29652.7,30467.49,29083562061,580603466872
185,2022/06/01,31792.55,31957.28,29501.59,29799.08,41135817341,567842680886
186,2022/05/31,31723.87,32249.86,31286.15,31792.31,33538210634,605797887876
187,2022/05/30,29443.37,31949.63,29303.57,31726.39,39277993274,604513442526
188,2022/05/29,29019.87,29498.01,28841.11,29445.96,18093886409,561034743433
189,2022/05/28,28842.1,29135.92,28554.57,29023.49,19252320708,552958193308
190,2022/05/27,29251.14,29346.94,28326.61,28627.57,36582005748,545388222664
191,2022/05/26,29564.78,29834.16,28261.91,29267.22,36774325352,557547946793
192,2022/05/25,29653.14,30157.78,29384.95,29562.36,27525063551,563145244692
193,2022/05/24,29101.13,29774.35,28786.59,29655.59,26616506245,564895173841
194,2022/05/23,30309.4,30590.59,28975.56,29098.91,31483454557,554268758109
195,2022/05/22,29432.47,30425.86,29275.18,30323.72,21631532270,577568895836
196,2022/05/21,29199.86,29588.87,29027.39,29432.23,17274840442,560565793082
197,2022/05/20,30311.12,30664.98,28793.61,29200.74,30749382605,556131920269
198,2022/05/19,28720.36,30430.75,28708.96,30314.33,33773447707,577316228899
199,2022/05/18,30424.48,30618.72,28720.27,28720.27,31285268319,546936441380
200,2022/05/17,29862.41,30694.49,29570.3,30425.86,29101473475,579391415566
201,2022/05/16,31304.37,31305.34,29251.89,29862.92,32613897286,568643328349
202,2022/05/15,30098.59,31308.19,29527.74,31305.11,25835372065,596074575228
203,2022/05/14,29285.64,30192.8,28702.91,30101.27,28579868620,573129618195
204,2022/05/13,29030.91,30924.8,28782.33,29283.1,42841124537,557525025253
205,2022/05/12,28936.73,30032.44,26350.49,29047.75,66989173272,553017241735
206,2022/05/11,31016.18,32013.4,28170.41,28936.36,70388855818,550870071634
207,2022/05/10,30273.65,32596.31,29944.8,31022.91,59811038817,590565398299
208,2022/05/09,34060.02,34222.07,30296.95,30296.95,63355494961,576716899023
209,2022/05/08,35502.94,35502.94,33878.96,34059.26,36763041910,648302121215
210,2022/05/07,36042.5,36129.93,34940.82,35501.95,24375896406,675729532874
211,2022/05/06,36573.18,36624.36,35482.13,36040.92,37795577489,685953792236
212,2022/05/05,39695.75,39789.28,35856.52,36575.14,43106256317,696088266356
213,2022/05/04,37748.01,39902.95,37732.06,39698.37,36754404490,755491473700
214,2022/05/03,38528.11,38629.99,37585.62,37750.45,27326943244,718385701943
215,2022/05/02,38472.19,39074.97,38156.56,38529.33,32922642426,733170725791
216,2022/05/01,37713.27,38627.86,37585.79,38469.09,27002760110,731986764312
217,2022/04/30,38605.86,38771.21,37697.94,37714.88,23895713731,717596901509
218,2022/04/29,39768.62,39887.27,38235.54,38609.82,30882994649,734589762490
219,2022/04/28,39241.43,40269.47,38941.42,39773.83,33903704907,756698317682
220,2022/04/27,38120.3,39397.92,37997.31,39241.12,30981015184,746531438329
221,2022/04/26,40448.42,40713.89,37884.99,38117.46,34569088416,725113482674
222,2022/04/25,39472.61,40491.75,38338.38,40458.31,35445730570,769607056243
223,2022/04/24,39478.37,39845.92,39233.54,39469.29,17964398167,750755023764
224,2022/04/23,39738.72,39935.86,39352.2,39486.73,16138021249,751045477435
225,2022/04/22,40525.86,40777.76,39315.42,39740.32,28011716745,755827581233
226,2022/04/21,41371.52,42893.58,40063.83,40527.36,35372786395,770762297843
227,2022/04/20,41501.74,42126.3,40961.1,41374.38,27819532341,786828424699
228,2022/04/19,40828.17,41672.96,40618.63,41502.75,25303206547,789227424713
229,2022/04/18,39721.2,40986.32,38696.19,40826.21,33705182072,776330593866
230,2022/04/17,40417.78,40570.73,39620.89,39716.95,19087633042,755201997823
231,2022/04/16,40552.32,40633.68,40078.43,40424.48,16833150693,768615440640
232,2022/04/15,39939.4,40617.72,39866.83,40553.46,21756855753,771033872659
233,2022/04/14,41160.22,41451.48,39695.74,39935.52,24342001973,759245303311
234,2022/04/13,40123.57,41430.05,39712.75,41166.73,27691105228,782617115810
235,2022/04/12,39533.71,40617.59,39388.33,40127.18,30991500854,762819737794
236,2022/04/11,42201.04,42424.59,39373.06,39521.9,33949912166,751274786459
237,2022/04/10,42781.09,43376.38,42021.21,42207.67,17654475582,802293412897
238,2022/04/09,42282.08,42786.82,42183.25,42782.14,16050772496,813175789802
239,2022/04/08,43505.14,43903.02,42183.29,42287.66,27215995394,803736501494
240,2022/04/07,43207.5,43860.7,42899.91,43503.85,26101973106,826814841543
241,2022/04/06,45544.36,45544.36,43193.95,43206.74,39393395788,821131605927
242,2022/04/05,46624.51,47106.14,45544.81,45555.99,29640604055,865734982991
243,2022/04/04,46445.27,46791.09,45235.82,46622.67,32499785455,885964854050
244,2022/04/03,45859.13,47313.48,45634.1,46453.57,25414397610,882703992271
245,2022/04/02,46285.5,47028.28,45782.51,45868.95,29336594194,871556728553
246,2022/04/01,45554.16,46616.24,44403.14,46281.64,38162644287,879359612625
247,2022/03/31,47062.15,47512.03,45390.54,45538.68,33327427106,865202119216
248,2022/03/30,47456.9,47655.15,46746.21,47062.66,29333883962,894116777852
249,2022/03/29,47100.44,48022.29,47100.44,47465.73,31397059069,901733146417
250,2022/03/28,46821.85,48086.84,46690.2,47128.01,36362175703,895273041065
251,2022/03/27,44505.36,46827.55,44437.29,46820.49,28160889722,889385706663
252,2022/03/26,44349.86,44736,44166.28,44500.83,16950455995,845283757076
253,2022/03/25,43964.55,44999.49,43706.29,44348.73,30574413034,842351457245
254,2022/03/24,42886.65,44131.85,42726.16,43960.93,31042992291,834943671214
255,2022/03/23,42364.38,42893.51,41877.51,42892.96,25242943069,814620088889
256,2022/03/22,41074.1,43124.71,40948.28,42358.81,32004652376,804437952236
257,2022/03/21,41246.13,41454.41,40668.04,41078,24615543271,780074755650
258,2022/03/20,42191.41,42241.16,41004.76,41247.82,20127946682,783260570384
259,2022/03/19,41794.65,42316.55,41602.67,42190.65,19664853187,801124017583
260,2022/03/18,40944.84,42195.74,40302.4,41801.15,34421564942,793688176484
261,2022/03/17,41140.84,41287.54,40662.87,40951.38,22009601093,777515183730
262,2022/03/16,39335.57,41465.45,39022.35,41143.93,39616916192,781131586213
263,2022/03/15,39664.25,39794.63,38310.21,39338.79,23934000868,746821744421
264,2022/03/14,37846.32,39742.5,37680.73,39666.76,24322159070,753013859090
265,2022/03/13,38884.72,39209.35,37728.14,37849.66,17300745310,718481905386
266,2022/03/12,38794.46,39308.6,38772.54,38904.01,14616450657,738459914964
267,2022/03/11,39439.97,40081.68,38347.43,38794.97,26364890465,736353069777
268,2022/03/10,41974.07,42004.73,38832.94,39437.46,31078064711,748513363763
269,2022/03/09,38742.82,42465.67,38706.09,41982.93,32284121034,796787661849
270,2022/03/08,38059.9,39304.44,37957.39,38737.27,25776583476,735156346355
271,2022/03/07,38429.3,39430.23,37260.2,38062.04,28546143503,722305696828
272,2022/03/06,39404.2,39640.18,38211.65,38419.98,19745229902,729062407067
273,2022/03/05,39148.45,39566.34,38777.04,39400.58,16975917450,747638613405
274,2022/03/04,42458.14,42479.61,38805.85,39137.6,28516271427,742617908335
275,2022/03/03,43925.2,44021.58,41914.75,42451.79,24967782593,805466458785
276,2022/03/02,44357.62,45077.58,43432.85,43924.12,29183112630,833361543695
277,2022/03/01,43194.5,44793.6,42952.58,44354.64,32479047645,841491170716
278,2022/02/28,37706,43760.46,37518.21,43193.23,35690014104,819414782676
279,2022/02/27,39098.7,39778.94,37268.98,37709.78,23450127612,715351995828
280,2022/02/26,39213.08,40005.35,38702.53,39105.15,17467554129,741789694059
281,2022/02/25,38333.75,39630.32,38111.34,39214.22,26545599159,743827806938
282,2022/02/24,37278.57,38968.84,34459.22,38332.61,46383802093,727072550320
283,2022/02/23,38285.28,39122.39,37201.82,37296.57,21849073843,707390766255
284,2022/02/22,37068.77,38359.85,36488.93,38286.03,25493150450,726121533658
285,2022/02/21,38423.21,39394.44,36950.48,37075.28,29280402798,703124071472
286,2022/02/20,40118.1,40119.89,38112.81,38431.38,18340576452,728812385562
287,2022/02/19,40026.02,40418.88,39713.06,40122.15,13736557863,760839429984
288,2022/02/18,40552.13,40929.15,39637.62,40030.98,23310007704,759074084514
289,2022/02/17,43937.07,44132.97,40249.37,40538.01,26246662813,768654436207
290,2022/02/16,44578.28,44578.28,43456.69,43961.86,19792547657,833531932920
291,2022/02/15,42586.46,44667.22,42491.03,44575.2,22721659051,845117683687
292,2022/02/14,42157.4,42775.78,41681.96,42586.92,20827783012,807375855006
293,2022/02/13,42236.57,42693.05,41950.94,42197.52,14741589015,799950408997
294,2022/02/12,42412.3,42992.55,41852.57,42244.47,18152390304,800797790301
295,2022/02/11,43571.13,43810.83,42114.54,42407.94,26954925781,803848273503
296,2022/02/10,44347.8,45661.17,43402.81,43565.11,32142048537,825745116530
297,2022/02/09,44096.7,44727.8,43232.97,44338.8,23245887300,840369284541
298,2022/02/08,43854.65,45293.87,42807.84,44118.45,33079398868,836154543908
299,2022/02/07,42406.78,44401.86,41748.16,43840.29,28641855926,830838884165
300,2022/02/06,41441.12,42500.79,41244.91,42412.43,16142097334,803744511638
301,2022/02/05,41501.48,41847.16,41038.1,41441.16,19652846215,785297889648
302,2022/02/04,37149.26,41527.79,37093.63,41500.88,29412210792,786396684548
303,2022/02/03,36944.81,37154.6,36375.54,37154.6,18591534769,704010232687
304,2022/02/02,38743.71,38834.62,36832.73,36952.98,19155189416,700155817836
305,2022/02/01,38481.77,39115.13,38113.66,38743.27,20288500328,734039224255
306,2022/01/31,37920.28,38647.26,36733.57,38483.13,20734730465,729073641688
307,2022/01/30,38151.92,38266.34,37437.71,37917.6,14643548444,718325967803
308,2022/01/29,37780.71,38576.26,37406.47,38138.18,17194183075,722469136410
309,2022/01/28,37128.44,37952.88,36211.11,37784.33,22238830523,715731622071
310,2022/01/27,36841.88,37148.32,35629.28,37138.23,25041426629,703456873493
311,2022/01/26,36950.51,38825.41,36374.91,36852.12,31324598034,698006361956
312,2022/01/25,36654.81,37444.57,35779.43,36954,26428189594,699907393886
313,2022/01/24,36275.73,37247.52,33184.06,36654.33,41856658597,694196560317
314,2022/01/23,35047.36,36433.31,34784.97,36276.8,26017975951,687012848062
315,2022/01/22,36471.59,36688.81,34349.25,35030.25,39714385405,663374008017
316,2022/01/21,40699.61,41060.53,35791.43,36457.32,43011992031,690368973093
317,2022/01/20,41744.03,43413.02,40672.82,40680.42,20382033940,770304579439
318,2022/01/19,42374.04,42478.3,41242.91,41744.33,23091543258,790406427118
319,2022/01/18,42250.07,42534.4,41392.22,42375.63,22417209227,802313747480
320,2022/01/17,43118.12,43179.39,41680.32,42250.55,21690904261,799910089279
321,2022/01/16,43172.04,43436.81,42691.02,43113.88,17902097845,816211499221
322,2022/01/15,43101.9,43724.67,42669.04,43177.4,18371348298,817364571824
323,2022/01/14,42598.87,43346.69,41982.62,43099.7,23577403399,815850639036
324,2022/01/13,43946.74,44278.42,42447.04,42591.57,47691135082,806189762638
325,2022/01/12,42742.18,44135.37,42528.99,43949.1,33499938689,831836978396
326,2022/01/11,41819.51,43001.16,41407.75,42735.85,26327648900,808834801011
327,2022/01/10,41910.23,42199.49,39796.57,41821.26,32104232331,791484886194
328,2022/01/09,41734.73,42663.95,41338.16,41911.6,21294384372,793156354744
329,2022/01/08,41561.47,42228.94,40672.28,41733.94,28066355845,789758782727
330,2022/01/07,43153.57,43153.57,41077.45,41557.9,84196607520,786389774194
331,2022/01/06,43565.51,43748.72,42645.54,43160.93,30208048289,816685390313
332,2022/01/05,45899.36,46929.05,42798.22,43569,36851084859,824368284530
333,2022/01/04,46458.85,47406.55,45752.46,45897.58,42494677905,868383282082
334,2022/01/03,47343.54,47510.73,45835.96,46458.12,33071628362,878946596803
335,2022/01/02,47680.93,47881.41,46856.94,47345.22,27951569547,895688387523
336,2022/01/01,46311.74,47827.31,46288.49,47686.81,24582667004,902104193385
337,2021/12/31,47169.37,48472.53,45819.95,46306.45,36974172400,875939356679
338,2021/12/30,46490.61,47879.97,46060.31,47178.13,26686491018,892386327929
339,2021/12/29,47623.87,48119.74,46201.49,46444.71,30049226299,878478755242
340,2021/12/28,50679.86,50679.86,47414.21,47588.85,33430376883,900076230597
341,2021/12/27,50802.61,51956.33,50499.47,50640.42,24324345758,957746390396
342,2021/12/26,50428.69,51196.38,49623.1,50809.52,20964372926,960899995735
343,2021/12/25,50854.92,51176.6,50236.71,50429.86,19030650914,953678082633
344,2021/12/24,50806.05,51814.03,50514.49,50822.2,24367912228,961051547919
345,2021/12/23,48626.34,51332.34,48065.84,50784.54,28223878108,960290825000
346,2021/12/22,48937.1,49544.8,48450.94,48628.51,24447979559,919476035254
347,2021/12/21,46886.08,49300.92,46698.77,48936.61,27055803928,925255868119
348,2021/12/20,46707.06,47401.72,45579.81,46880.28,30961902129,886331446165
349,2021/12/19,46853.87,48089.66,46502.95,46707.01,25154053861,883011296030
350,2021/12/18,46219.26,47313.83,45598.44,46848.78,26098292690,885650029984
351,2021/12/17,47653.73,48004.89,45618.22,46202.14,32902725329,873389147689
352,2021/12/16,48900.46,49425.57,47529.88,47665.43,27268150947,901005821508
353,2021/12/15,48379.75,49473.96,46671.97,48896.72,36541828520,924244252417
354,2021/12/14,46709.82,48431.4,46424.5,46612.63,34638619079,881018067731
355,2021/12/13,50114.74,50205,45894.85,46737.48,32166727776,883345705454
356,2021/12/12,49354.85,50724.87,48725.85,50098.34,21939223599,946823114555
357,2021/12/11,47264.63,49458.21,46942.35,49362.51,25775869261,932873019896
