@relation ethereum_tran

@attribute id numeric
@attribute CoinDate date yyyy/MM/dd
@attribute CoinOpen numeric
@attribute CoinHigh numeric
@attribute CoinLow numeric
@attribute CoinClose numeric
@attribute CoinVolume numeric
@attribute CoinCap numeric

@data
138,2022/07/18,1338.81,1578.72,1338.81,1578.72,27440420623,191975962096
139,2022/07/17,1353.21,1378.42,1329.76,1338.64,16079711737,162763136860
140,2022/07/16,1232.79,1377.94,1195.61,1352.63,18364013796,164446216964
141,2022/07/15,1191.67,1275.78,1182.9,1233.13,17411448225,149901581969
142,2022/07/14,1113.52,1202.95,1077.41,1191.53,16688640823,144828136302
143,2022/07/13,1038.19,1113.59,1019.22,1113.59,18302588147,135338329618
144,2022/07/12,1097.26,1097.26,1038.14,1038.19,12583282453,126162583561
145,2022/07/11,1168.14,1169.19,1095,1097.24,12064180410,133322814436
146,2022/07/10,1216.9,1216.9,1157.18,1168.4,10984558039,141954129137
147,2022/07/09,1222.31,1228.77,1209.38,1216.98,8821353104,147839484293
148,2022/07/08,1237.58,1262.89,1200.63,1222.51,16315929082,148494701910
149,2022/07/07,1186.96,1246.89,1165.62,1237.59,14230795894,150310328517
150,2022/07/06,1134.82,1193.64,1116.25,1186.97,15373536703,144146515578
151,2022/07/05,1150.51,1165.68,1086.83,1134.54,16195518291,137763639219
152,2022/07/04,1073.79,1152.94,1048.4,1151.06,13670889311,139753790719
153,2022/07/03,1066.47,1083.42,1044.01,1073.77,8557248150,130354920626
154,2022/07/02,1060.12,1073.05,1033.96,1066.51,9935603640,129459761680
155,2022/07/01,1068.32,1100.22,1040.15,1059.77,17499453625,128626459283
156,2022/06/30,1099.35,1103.69,1009.09,1067.3,16350755497,129526314725
157,2022/06/29,1144.52,1152.68,1092.1,1098.94,15386286815,133353794241
158,2022/06/28,1193.25,1229.74,1141.16,1144.58,14023205651,138878854102
159,2022/06/27,1199.71,1234.18,1179.79,1193.68,12492225250,144823390350
160,2022/06/26,1242.99,1272.13,1199.41,1199.83,12096607824,145556215206
161,2022/06/25,1226.72,1246.39,1184.56,1243.45,12481946184,150833549828
162,2022/06/24,1143.2,1238.62,1134.51,1226.84,16981552654,148805951210
163,2022/06/23,1051.33,1146.49,1050.22,1143.39,14657862919,138670376993
164,2022/06/22,1125.37,1126.26,1049.76,1051.42,15010593493,127505209522
165,2022/06/21,1127.51,1185.43,1112.57,1124.82,15632089439,136394173951
166,2022/06/20,1127.66,1159.99,1066.11,1127.64,19739691429,136722871084
167,2022/06/19,993.4,1142.34,943.12,1127.66,21795481981,136710815910
168,2022/06/18,1086.38,1095.17,896.11,993.64,21655406608,120451036891
169,2022/06/17,1067.99,1112.47,1060.87,1086.52,14591486540,131697196726
170,2022/06/16,1233.6,1246.14,1058.78,1067.73,18907671369,129406748348
171,2022/06/15,1211.37,1236.63,1025.68,1233.21,37539999450,149446989787
172,2022/06/14,1204.56,1252.47,1094.7,1211.66,33327826525,146821604380
173,2022/06/13,1443.84,1448.74,1181.95,1204.58,45162788786,145949007641
174,2022/06/12,1530.19,1539.71,1436.18,1445.22,23465074882,175086938732
175,2022/06/11,1665.22,1679.31,1507.04,1529.66,21127089064,185298897902
176,2022/06/10,1789.69,1797.61,1663.43,1665.04,18504740451,201677680445
177,2022/06/09,1793.51,1827.29,1779.87,1789.83,12013083393,216770182921
178,2022/06/08,1814.1,1830.68,1770.23,1793.57,18041476023,217202109119
179,2022/06/07,1859.33,1862.91,1729.41,1814.05,24020076750,219659418081
180,2022/06/06,1805.64,1915.03,1804.99,1859.29,16518471852,225114630766
181,2022/06/05,1801.82,1825.86,1777.13,1805.2,8850385937,218544227814
182,2022/06/04,1775.22,1810.3,1751.53,1801.61,8677951273,218086698232
183,2022/06/03,1834.14,1840.06,1746.51,1775.08,14878001811,214853197853
184,2022/06/02,1822.41,1845.31,1789.66,1834.15,17065041354,221979536504
185,2022/06/01,1942.05,1965.17,1776.05,1823.57,21037797760,220675468264
186,2022/05/31,1996.41,2005.49,1932.35,1942.33,18363115560,235021820715
187,2022/05/30,1811.89,2005.21,1804.46,1996.44,19580808705,241543951897
188,2022/05/29,1792.18,1818.78,1765.94,1812.03,10642556101,219209358147
189,2022/05/28,1762.48,1800.47,1724.64,1792.42,12897702711,216813374963
190,2022/05/27,1802.54,1814.66,1721.26,1724.92,25470760032,208627071823
191,2022/05/26,1945.03,1962.17,1759.2,1803.91,23458681818,218157454743
192,2022/05/25,1978.68,2014.37,1943.94,1944.83,13364545730,235174141324
193,2022/05/24,1972.39,1991.54,1920.69,1978.98,13057109007,239278614834
194,2022/05/23,2042.34,2080.33,1964.39,1972.18,16434529708,238431020387
195,2022/05/22,1974.67,2047.19,1966.04,2043.17,10941123403,246986847793
196,2022/05/21,1961.02,1985.4,1944.27,1974.52,8546822406,238662541735
197,2022/05/20,2018,2054.8,1926.68,1961.32,15892482289,237041503833
198,2022/05/19,1916.15,2028.39,1907.02,2018.34,18734247914,243906956357
199,2022/05/18,2090.46,2102.33,1916.66,1916.66,17740965589,231594842726
200,2022/05/17,2022.88,2113.06,2015.97,2090.41,18509929297,252562157297
201,2022/05/16,2145.84,2145.84,1988.81,2022.73,21459552191,244357879748
202,2022/05/15,2056.18,2147.19,2008.16,2145.71,14846088335,259186464087
203,2022/05/14,2014.28,2063.43,1956.57,2056.27,15457044616,248356265278
204,2022/05/13,1960.12,2139.71,1941.98,2014.42,24816096567,243274721467
205,2022/05/12,2072.5,2170.46,1748.3,1961.7,42463486402,236882074239
206,2022/05/11,2342.75,2441.08,2018.86,2072.11,45743399154,250186937448
207,2022/05/10,2242.65,2450.76,2206.76,2343.51,38202099639,282924938115
208,2022/05/09,2518.51,2528.26,2238.06,2245.43,36333567678,271054331837
209,2022/05/08,2636.12,2638.83,2498.43,2517.46,20802269935,303859041427
210,2022/05/07,2694.99,2696.65,2599.52,2636.09,13369276367,318142976736
211,2022/05/06,2748.93,2754.84,2645.34,2694.98,21027599270,325214199379
212,2022/05/05,2940.23,2948.96,2704.92,2749.21,22642925048,331722438860
213,2022/05/04,2783.13,2956.69,2779.27,2940.64,18186749944,354781969604
214,2022/05/03,2857.15,2859.19,2762.12,2783.48,13026093219,335783385600
215,2022/05/02,2827.61,2874.15,2785.52,2857.41,18609741545,344664213659
216,2022/05/01,2729.99,2838.7,2728.08,2827.76,15332730152,341049885442
217,2022/04/30,2815.53,2836.83,2727.41,2730.19,13520941867,329245687215
218,2022/04/29,2936.78,2943.45,2782.44,2815.6,18771041399,339508249529
219,2022/04/28,2888.85,2973.13,2861.82,2936.94,18443524633,354099998307
220,2022/04/27,2808.65,2911.88,2802.27,2888.93,17419284041,348272874148
221,2022/04/26,3008.95,3026.42,2786.25,2808.3,19052045399,338514769949
222,2022/04/25,2922.99,3018.42,2804.51,3009.39,22332690614,362714896494
223,2022/04/24,2937.35,2961.88,2922.13,2922.73,9696829579,352230955094
224,2022/04/23,2964.8,2975.32,2926.74,2938.11,9116955609,354042065766
225,2022/04/22,2986.94,3024.85,2942.36,2964.84,16782795477,357225521174
226,2022/04/21,3077.83,3173.45,2962.41,2987.48,20783591093,359913941107
227,2022/04/20,3103.93,3157.89,3045.29,3077.75,15547362265,370747899753
228,2022/04/19,3057.57,3125.08,3035.54,3104.11,14156035096,373881545796
229,2022/04/18,2993.48,3062.52,2893.91,3057.61,18629381299,368239502264
230,2022/04/17,3061.88,3075.78,2989.04,2993.4,10463091281,360466921074
231,2022/04/16,3041.12,3074.89,3016.42,3062.31,8766710365,368723505202
232,2022/04/15,3020.13,3044.29,3001.12,3040.92,11256651536,366106878801
233,2022/04/14,3117.82,3139.93,2988.44,3019.91,15821419931,363537133351
234,2022/04/13,3029.88,3123.58,3006.48,3118.34,16088473629,375344730159
235,2022/04/12,2981.42,3077.45,2957.87,3030.38,20235707410,364715602736
236,2022/04/11,3209.58,3214.46,2962.76,2981.05,21891804831,358739023179
237,2022/04/10,3261.29,3303,3211.87,3211.87,10427054790,386471827351
238,2022/04/09,3191.98,3261.96,3187.47,3261.92,9908112156,392450014876
239,2022/04/08,3233.27,3301.61,3179.14,3192.07,17557050669,384004266017
240,2022/04/07,3172.2,3263.47,3155.58,3233.27,16745496605,388917301310
241,2022/04/06,3411.67,3411.67,3171.2,3171.69,25632563639,381466903809
242,2022/04/05,3521.24,3546.71,3410.55,3411.79,16681503199,410298423739
243,2022/04/04,3522.36,3535.15,3422,3521.24,18209969743,423413008036
244,2022/04/03,3444.81,3573.96,3421.26,3522.83,15333808649,423557081705
245,2022/04/02,3449.79,3521.28,3442,3445.06,23571556215,414159902497
246,2022/04/01,3282.58,3467.56,3223.89,3449.55,20982988937,414654032151
247,2022/03/31,3385.29,3435.13,3272.93,3281.64,17685495686,394425928251
248,2022/03/30,3401.53,3435.29,3349.24,3385.16,15302506131,406821918325
249,2022/03/29,3335.02,3470.19,3335.02,3401.99,19533323636,408798491703
250,2022/03/28,3292.32,3424.02,3279.03,3336.63,20620450770,400900140647
251,2022/03/27,3143.8,3291.58,3130,3291.58,13431866834,395441924036
252,2022/03/26,3106.41,3146.83,3091.83,3143.18,8876420740,377571096915
253,2022/03/25,3108.45,3183.96,3087.49,3106.67,17030503831,373143966537
254,2022/03/24,3031.06,3118.39,3012.33,3108.06,18070503166,373268685628
255,2022/03/23,2973.15,3036.75,2933.31,3031.07,16008767658,363981070562
256,2022/03/22,2897.77,3040.38,2892.54,2973.13,16830539230,356983458904
257,2022/03/21,2860.1,2954.56,2838.25,2897.98,15206116098,347920723063
258,2022/03/20,2946.55,2956.97,2826.11,2860.46,12684727326,343377833604
259,2022/03/19,2944.72,2979.99,2910.8,2946.26,11576463120,353637851553
260,2022/03/18,2814.43,2973.62,2774.86,2945.34,15830879093,353488093017
261,2022/03/17,2771.96,2826.16,2751.56,2814.85,12685265194,337789077518
262,2022/03/16,2620.03,2781.31,2610.76,2772.06,17915109769,332615747238
263,2022/03/15,2590.67,2662.33,2515.77,2620.15,12861105614,314353415766
264,2022/03/14,2518.49,2604.03,2505.3,2590.7,11244398839,310784628715
265,2022/03/13,2573.49,2594.55,2503.89,2518.94,8632000379,302142844336
266,2022/03/12,2559.66,2606.44,2559.13,2574.75,6532996574,308802688253
267,2022/03/11,2608.27,2664.56,2534.69,2559.56,12382419582,306945646022
268,2022/03/10,2729.12,2729.12,2566.19,2608.05,13292477213,312725132203
269,2022/03/09,2577.17,2761.8,2573.66,2729.78,14173665398,327284646384
270,2022/03/08,2497.72,2618.17,2489.76,2576.75,13922922903,308901634237
271,2022/03/07,2555.3,2639.94,2455.59,2497.77,14594098731,299399838914
272,2022/03/06,2664.94,2673.64,2555.04,2555.04,8872976607,306229430306
273,2022/03/05,2618.47,2679.1,2596.99,2664.83,8072368396,319352820653
274,2022/03/04,2834.99,2835.18,2587.75,2617.16,14496939024,313604105839
275,2022/03/03,2950.16,2964.67,2797.32,2834.47,13091199728,339605220817
276,2022/03/02,2972.47,3026.87,2919.94,2950.12,16636517503,353421574640
277,2022/03/01,2919.78,3029.65,2868.94,2972.49,18757425786,356060928142
278,2022/02/28,2621.17,2929.18,2586.39,2919.2,19266124733,349638704204
279,2022/02/27,2780.5,2831.13,2581.62,2621.8,16150857254,313983181396
280,2022/02/26,2764.99,2849.42,2745.01,2781.11,11724648351,333024181663
281,2022/02/25,2598.44,2821.97,2579.21,2764.54,17208902048,331001574996
282,2022/02/24,2588.17,2689.05,2308.91,2598.07,29312342666,311035019270
283,2022/02/23,2639.45,2741.37,2587.41,2590.36,13382637240,310077026340
284,2022/02/22,2572.9,2648.92,2510.68,2639.3,16360200507,315899223813
285,2022/02/21,2627.67,2752.46,2568.25,2573.82,18646392740,308026942925
286,2022/02/20,2763.76,2763.76,2585.95,2628.65,11641437834,314553542349
287,2022/02/19,2784.87,2826.35,2707.38,2763.7,9774183169,330676602382
288,2022/02/18,2884.34,2937.31,2761.64,2785.73,15748173433,333274482393
289,2022/02/17,3126.86,3154.62,2861.85,2881.48,15860206214,344691405366
290,2022/02/16,3180.45,3181.62,3055.17,3127.83,12352406833,374117832127
291,2022/02/15,2933.73,3185.52,2917.86,3179.88,13921257873,380300250254
292,2022/02/14,2880.19,2957.96,2840.26,2933.48,12164552172,350792159064
293,2022/02/13,2916.79,2947.78,2845.4,2883.46,9054963563,344772260795
294,2022/02/12,2927.39,2980.08,2870.18,2917.36,11254355757,348785733007
295,2022/02/11,3077.41,3127.45,2888.71,2927.38,16043881065,349944259218
296,2022/02/10,3240.11,3271.32,3070.38,3077.48,18629485080,367845386121
297,2022/02/09,3121.18,3263.16,3063.16,3239.46,13951308490,387161915316
298,2022/02/08,3143.01,3219.47,3038.38,3122.61,17136080906,373154427925
299,2022/02/07,3057.42,3182.53,3002.93,3142.47,15197063785,375485569686
300,2022/02/06,3014.96,3061.26,2965.43,3057.48,9466018022,365288302067
301,2022/02/05,2984.45,3054.13,2966.78,3014.65,13102093957,360130344738
302,2022/02/04,2681.06,2983.59,2675.44,2983.59,18987223729,356379709501
303,2022/02/03,2682.23,2712.48,2587.78,2679.16,12755505065,319980125796
304,2022/02/02,2791.96,2802.21,2630.12,2682.85,13876301217,320384932826
305,2022/02/01,2687.9,2802.32,2682.62,2792.12,13194846235,333395296200
306,2022/01/31,2603.26,2697.74,2489.07,2688.28,13778234614,320959888865
307,2022/01/30,2598.56,2631.41,2550.46,2603.47,9501221177,310798780839
308,2022/01/29,2546.59,2627.61,2526.99,2597.08,11172062661,310001494765
309,2022/01/28,2421.65,2548.78,2367.83,2547.09,14666227351,303999533601
310,2022/01/27,2467.19,2510.45,2328.45,2423,16126522783,289156264094
311,2022/01/26,2455.58,2705.78,2417.68,2468.03,21229909340,294496473175
312,2022/01/25,2440.39,2498.51,2359.38,2455.93,16179776932,293019902304
313,2022/01/24,2535.89,2537.21,2172.3,2440.35,28220804648,291127719901
314,2022/01/23,2406.92,2542.14,2381.52,2535.04,16481489511,302389263381
315,2022/01/22,2561.15,2615.25,2330.25,2405.18,27369692036,286866655647
316,2022/01/21,3002.96,3029.08,2496.81,2557.93,26796291874,305050189407
317,2022/01/20,3095.27,3265.34,3000.91,3001.12,10645922764,357862901302
318,2022/01/19,3163.85,3171.16,3055.21,3095.83,13187424144,369113617589
319,2022/01/18,3212.29,3236.02,3096.12,3164.03,13024154091,377202294416
320,2022/01/17,3350.95,3355.82,3157.22,3212.3,12344309617,382914238639
321,2022/01/16,3330.39,3376.4,3291.56,3350.92,9505934874,399392136112
322,2022/01/15,3309.84,3364.54,3278.67,3330.53,9619999078,396916629873
323,2022/01/14,3248.65,3330.77,3203.82,3310,13562957230,394425210962
324,2022/01/13,3372.1,3396.97,3247.92,3248.29,15294466275,387027270412
325,2022/01/12,3238.45,3401.22,3216.72,3372.26,16662871689,401752380546
326,2022/01/11,3082.99,3247.51,3061.14,3238.11,15211447193,385726806148
327,2022/01/10,3157.57,3177.21,2947.68,3083.1,19535744145,367219283311
328,2022/01/09,3091.7,3206.79,3075.91,3157.75,12334683863,376068612894
329,2022/01/08,3193.5,3240.3,3020.88,3091.97,16037732700,368192421487
330,2022/01/07,3417.84,3420.46,3117.38,3193.21,24494179209,380204321962
331,2022/01/06,3549.71,3549.71,3335.38,3418.41,24293791313,406971721364
332,2022/01/05,3794.27,3842.06,3456.75,3550.39,18061338502,422636379036
333,2022/01/04,3761.36,3876.79,3723.35,3794.06,14030925983,451591466825
334,2022/01/03,3829.54,3836.2,3698.05,3761.38,12080777893,447650792404
335,2022/01/02,3769.3,3836.16,3727.36,3829.57,9881471548,455713570381
336,2022/01/01,3683.05,3769.92,3682.29,3769.7,9776191466,448537615143
337,2021/12/31,3713.43,3807.29,3636.87,3682.63,14157285268,438128003491
338,2021/12/30,3632.22,3767.56,3595.2,3713.85,12925377999,441792512827
339,2021/12/29,3797.44,3827.98,3612.8,3628.53,15722555672,431593692098
340,2021/12/28,4037.54,4037.54,3769.28,3800.89,17299472803,452043198574
341,2021/12/27,4064.75,4126,4033.49,4037.55,11424360002,480134213401
342,2021/12/26,4094.15,4105.02,4013.03,4067.33,11197244172,483620188465
343,2021/12/25,4049.78,4138.57,4027.93,4093.28,10894785525,486650526450
344,2021/12/24,4111.34,4134.11,4029.06,4047.98,12769090623,481210199545
345,2021/12/23,3981.96,4149.03,3897.23,4108.02,18007273742,488291028084
346,2021/12/22,4018.7,4073.79,3947.69,3982.1,13921756199,473270048864
347,2021/12/21,3938.46,4058.82,3918.84,4020.26,16388555198,477751386115
348,2021/12/20,3923.7,3980.1,3759.4,3933.84,21589690675,467428565001
349,2021/12/19,3960.87,4018.66,3894.4,3922.59,16167785597,466037604379
350,2021/12/18,3880.29,3993.83,3774.62,3960.86,19530895889,470530555466
351,2021/12/17,3959.01,3992.79,3711.42,3879.49,23143541098,460810766341
352,2021/12/16,4020.41,4110.37,3956.06,3962.47,19825531254,470613962761
